id_ticket,cantidad,producto,precio,total_producto
MFVBG8,2,Sartén antiadherente,353.86,707.72
MFVBG8,2,Arroz 1kg,40.19,80.38
MFVBG8,3,Licuadora,835.59,2506.76
MFVBG8,1,Huevos 12pz,81.41,81.41
MFVBG8,1,Sartén antiadherente,360.04,360.04
MKS2Y5,2,Refresco 2L,33.67,67.34
MKS2Y5,1,Licuadora,786.75,786.75
MKS2Y5,2,Huevos 12pz,76.33,152.66
MKS2Y5,1,Sartén antiadherente,358.07,358.07
MKS2Y5,6,Leche 1L,25.53,153.21
MKS2Y5,2,Pollo 1kg,115.65,231.3
MKS2Y5,2,Sartén antiadherente,336.73,673.47
MKS2Y5,3,Licuadora,821.04,2463.13
MKS2Y5,2,Pollo 1kg,124.61,249.21
MKS2Y5,1,Sartén antiadherente,353.11,353.11
MKS2Y5,1,Huevos 12pz,79.16,79.16
MKS2Y5,2,Detergente 2kg,92.62,185.24
MKS2Y5,2,Pollo 1kg,124.87,249.74
MM7OWJ,1,Pan Baguette,29.77,29.77
MM7OWJ,1,Detergente 2kg,88.49,88.49
MM7OWJ,3,Refresco 2L,33.36,100.09
MM7OWJ,1,Refresco 2L,33.4,33.4
MM7OWJ,3,Refresco 2L,36.19,108.57
MM7OWJ,2,Huevos 12pz,77.97,155.95
MM7OWJ,3,Pan Baguette,29.43,88.3
MM7OWJ,1,Microondas,2064.89,2064.89
MM7OWJ,3,Sartén antiadherente,340.68,1022.05
MM7OWJ,3,Pollo 1kg,122.85,368.55
MM7OWJ,2,Sartén antiadherente,345.22,690.44
MM7OWJ,2,Pan Baguette,30.14,60.28
MOLN3S,2,Sartén antiadherente,332.64,665.29
MOLN3S,1,Pollo 1kg,125.89,125.89
MOLN3S,3,Detergente 2kg,88.46,265.39
MOLN3S,3,Arroz 1kg,41.83,125.5
MOLN3S,1,Huevos 12pz,82.55,82.55
MOLN3S,1,Licuadora,761.97,761.97
MOLN3S,1,Detergente 2kg,92.06,92.06
MOLN3S,2,Leche 1L,25.41,50.81
MOLN3S,3,Licuadora,839.33,2518.0
MOLN3S,2,Leche 1L,25.1,50.2
MOLN3S,1,Leche 1L,24.86,24.86
MOX2JV,4,Leche 1L,24.08,96.33
MOX2JV,4,Refresco 2L,33.47,133.87
MOX2JV,4,Refresco 2L,33.49,133.96
MOX2JV,3,Huevos 12pz,82.67,248.0
MOX2JV,1,Pan Baguette,29.38,29.38
MOX2JV,4,Sartén antiadherente,334.26,1337.03
MOX2JV,3,Huevos 12pz,77.04,231.11
MQUUKE,2,Detergente 2kg,93.44,186.89
MQUUKE,2,Refresco 2L,36.35,72.7
MQUUKE,1,Refresco 2L,35.98,35.98
MQUUKE,2,Huevos 12pz,79.3,158.59
MQUUKE,2,Arroz 1kg,40.92,81.85
MQUUKE,3,Sartén antiadherente,364.09,1092.26
MQUUKE,2,Arroz 1kg,40.25,80.51
MQUUKE,1,Leche 1L,25.73,25.73
MQUUKE,3,Audífonos,1459.47,4378.4
MQUUKE,1,Pan Baguette,28.76,28.76
MTA75X,3,Huevos 12pz,79.5,238.49
MTA75X,3,Pan Baguette,30.71,92.12
MTA75X,2,Leche 1L,24.86,49.71
MTA75X,1,Pan Baguette,30.41,30.41
MTA75X,3,Licuadora,798.55,2395.65
MTA75X,1,Leche 1L,24.8,24.8
MTA75X,1,Sartén antiadherente,358.82,358.82
MTA75X,2,Pan Baguette,29.84,59.68
MTA75X,2,Pollo 1kg,114.52,229.04
MTA75X,2,Sartén antiadherente,335.25,670.51
MTA75X,1,Sartén antiadherente,355.76,355.76
MTA75X,1,Huevos 12pz,83.9,83.9
MTLBZ0,3,Refresco 2L,34.29,102.88
MTLBZ0,1,Pan Baguette,30.48,30.48
MTLBZ0,2,Pan Baguette,28.71,57.43
MTLBZ0,3,Detergente 2kg,91.08,273.25
MTLBZ0,1,Huevos 12pz,80.25,80.25
MTLBZ0,3,Huevos 12pz,80.75,242.26
MTLBZ0,1,Celular básico,5135.38,5135.38
MTLBZ0,1,Pan Baguette,29.85,29.85
MTLBZ0,1,Detergente 2kg,90.45,90.45
MTLBZ0,2,Arroz 1kg,40.68,81.37
MTZS7P,2,Pan Baguette,31.11,62.22
MTZS7P,2,Refresco 2L,36.09,72.18
MTZS7P,1,Arroz 1kg,41.95,41.95
MTZS7P,2,Huevos 12pz,82.75,165.5
MTZS7P,1,Huevos 12pz,82.39,82.39
MTZS7P,1,Celular básico,5238.1,5238.1
MTZS7P,3,Leche 1L,23.97,71.91
MTZS7P,1,Detergente 2kg,88.1,88.1
MTZS7P,3,Pollo 1kg,123.71,371.12
MTZS7P,3,Arroz 1kg,39.54,118.61
MUZKVX,3,Pollo 1kg,125.68,377.03
MUZKVX,1,Huevos 12pz,83.52,83.52
MUZKVX,2,Pollo 1kg,121.77,243.54
MUZKVX,1,Licuadora,765.64,765.64
MUZKVX,2,Arroz 1kg,38.01,76.02
MUZKVX,3,Licuadora,798.85,2396.56
MUZKVX,2,Sartén antiadherente,358.47,716.93
MUZKVX,1,Sartén antiadherente,332.66,332.66
MUZKVX,1,Refresco 2L,33.36,33.36
MUZKVX,1,Pan Baguette,29.22,29.22
MUZKVX,1,Leche 1L,25.28,25.28
MVNSE5,3,Arroz 1kg,40.21,120.62
MVNSE5,3,Leche 1L,25.45,76.35
MVNSE5,3,Audífonos,1461.72,4385.15
MVNSE5,2,Detergente 2kg,94.23,188.47
MVNSE5,3,Huevos 12pz,80.86,242.57
MVNSE5,3,Pollo 1kg,116.5,349.49
MVNSE5,2,Sartén antiadherente,342.55,685.1
MVNSE5,1,Pan Baguette,29.25,29.25
MVNSE5,3,Refresco 2L,36.66,109.98
MVNSE5,2,Leche 1L,26.07,52.13
MVSOXL,2,Detergente 2kg,89.85,179.71
MVSOXL,1,Pollo 1kg,122.73,122.73
MVSOXL,1,Huevos 12pz,78.2,78.2
MVSOXL,1,Leche 1L,24.75,24.75
MVSOXL,2,Leche 1L,26.09,52.19
MVSOXL,3,Detergente 2kg,90.6,271.81
MVSOXL,2,Licuadora,813.51,1627.02
MVSOXL,2,Pan Baguette,28.78,57.55
MVSOXL,2,Refresco 2L,34.97,69.94
MVSOXL,2,Audífonos,1433.43,2866.86
MWCWWO,1,Licuadora,820.2,820.2
MWCWWO,1,Leche 1L,25.11,25.11
MWCWWO,2,Detergente 2kg,86.27,172.53
MWCWWO,3,Huevos 12pz,77.76,233.27
MWCWWO,3,Detergente 2kg,87.56,262.67
MWCWWO,2,Pan Baguette,29.08,58.16
MWCWWO,3,Pan Baguette,30.22,90.67
MWCWWO,2,Refresco 2L,35.34,70.68
MWCWWO,3,Huevos 12pz,81.89,245.66
MWCWWO,3,Arroz 1kg,38.59,115.77
MWCWWO,2,Microondas,1923.02,3846.05
MWCWWO,3,Leche 1L,24.67,74.01
MWCWWO,3,Leche 1L,23.82,71.47
MZ3Y2S,2,Arroz 1kg,40.87,81.74
MZ3Y2S,3,Licuadora,787.55,2362.65
MZ3Y2S,3,Detergente 2kg,87.0,261.01
MZ3Y2S,3,Arroz 1kg,38.62,115.87
MZ3Y2S,2,Sartén antiadherente,367.45,734.89
MZ3Y2S,1,Audífonos,1453.69,1453.69
MZ3Y2S,1,Sartén antiadherente,358.18,358.18
MZ3Y2S,1,Pollo 1kg,114.57,114.57
MZ3Y2S,2,Detergente 2kg,87.58,175.16
MZ3Y2S,2,Refresco 2L,35.03,70.05
MZ3Y2S,2,Pan Baguette,30.8,61.6
MZ9DZD,3,Leche 1L,25.29,75.87
MZ9DZD,2,Pan Baguette,30.3,60.61
MZ9DZD,1,Detergente 2kg,86.12,86.12
MZ9DZD,2,Arroz 1kg,40.4,80.79
MZ9DZD,3,Licuadora,822.93,2468.78
MZ9DZD,2,Refresco 2L,34.01,68.02
MZ9DZD,3,Refresco 2L,35.51,106.53
MZ9DZD,3,Huevos 12pz,81.6,244.81
MZ9DZD,2,Sartén antiadherente,359.41,718.83
MZ9DZD,2,Pollo 1kg,118.41,236.81
MZ9DZD,3,Detergente 2kg,89.46,268.39
MZ9DZD,1,Sartén antiadherente,343.63,343.63
MZ9DZD,3,Pan Baguette,28.81,86.44
MZ9DZD,1,Arroz 1kg,41.48,41.48
N037RF,2,Arroz 1kg,38.96,77.91
N037RF,2,Licuadora,792.97,1585.94
N037RF,1,Sartén antiadherente,358.08,358.08
N037RF,3,Refresco 2L,34.15,102.46
N037RF,2,Refresco 2L,34.66,69.33
N037RF,1,Detergente 2kg,92.43,92.43
N037RF,3,Refresco 2L,36.29,108.86
N037RF,3,Pollo 1kg,117.39,352.17
N037RF,3,Sartén antiadherente,336.95,1010.84
N037RF,1,Audífonos,1527.6,1527.6
N037RF,2,Leche 1L,25.37,50.73
N037RF,1,Pan Baguette,31.48,31.48
N037RF,3,Leche 1L,24.83,74.49
N037RF,2,Leche 1L,23.78,47.56
N22CT5,3,Arroz 1kg,41.41,124.24
N22CT5,1,Licuadora,762.76,762.76
N22CT5,3,Huevos 12pz,79.38,238.13
N22CT5,2,Leche 1L,24.02,48.04
N22CT5,2,Detergente 2kg,90.97,181.95
N22CT5,1,Leche 1L,25.61,25.61
N22CT5,2,Pan Baguette,29.11,58.22
N22CT5,1,Microondas,2040.15,2040.15
N22CT5,3,Pan Baguette,28.62,85.85
N22CT5,1,Audífonos,1427.36,1427.36
N22CT5,3,Sartén antiadherente,336.28,1008.85
N22CT5,2,Leche 1L,25.85,51.7
N22CT5,3,Arroz 1kg,39.25,117.76
N3626M,1,Huevos 12pz,77.89,77.89
N3626M,3,Detergente 2kg,89.77,269.31
N3626M,3,Audífonos,1491.13,4473.39
N3626M,1,Pan Baguette,29.1,29.1
N3626M,2,Sartén antiadherente,334.46,668.92
N3626M,2,Arroz 1kg,38.33,76.65
N3626M,3,Pan Baguette,31.48,94.45
N3626M,1,Arroz 1kg,41.84,41.84
N3626M,2,Refresco 2L,34.29,68.58
N3626M,2,Pollo 1kg,125.63,251.27
N3626M,1,Arroz 1kg,39.06,39.06
N3626M,3,Arroz 1kg,40.71,122.14
N3Y76G,2,Refresco 2L,34.33,68.65
N3Y76G,3,Arroz 1kg,38.5,115.51
N3Y76G,1,Pollo 1kg,122.49,122.49
N3Y76G,3,Pollo 1kg,117.83,353.48
N3Y76G,1,Licuadora,771.48,771.48
N3Y76G,2,Pollo 1kg,123.79,247.57
N3Y76G,1,Arroz 1kg,38.48,38.48
N3Y76G,2,Leche 1L,26.08,52.16
N3Y76G,2,Pan Baguette,28.73,57.46
N3Y76G,3,Audífonos,1489.3,4467.91
N6US79,1,Pollo 1kg,123.36,123.36
N6US79,2,Pan Baguette,29.36,58.71
N6US79,3,Pollo 1kg,118.78,356.34
N6US79,1,Audífonos,1561.05,1561.05
N6US79,3,Leche 1L,24.26,72.79
N6US79,1,Sartén antiadherente,362.31,362.31
N6US79,2,Detergente 2kg,86.67,173.34
N6US79,1,Huevos 12pz,80.28,80.28
N6US79,2,Huevos 12pz,81.25,162.49
N6US79,1,Huevos 12pz,77.36,77.36
N6US79,2,Audífonos,1564.07,3128.14
N6US79,2,Refresco 2L,33.37,66.74
N7HHGN,1,Refresco 2L,34.49,34.49
N7HHGN,3,Detergente 2kg,93.22,279.65
N7HHGN,1,Sartén antiadherente,362.81,362.81
N7HHGN,2,Detergente 2kg,92.5,184.99
N7HHGN,3,Pan Baguette,29.0,87.01
N7HHGN,2,Arroz 1kg,38.76,77.52
N7HHGN,3,Sartén antiadherente,335.51,1006.54
N7HHGN,1,Licuadora,836.34,836.34
N7HHGN,1,Arroz 1kg,39.73,39.73
N7HHGN,1,Microondas,1979.75,1979.75
N7UCLM,1,Licuadora,784.94,784.94
N7UCLM,5,Detergente 2kg,93.34,466.68
N7UCLM,2,Arroz 1kg,39.07,78.14
N7UCLM,2,Microondas,2069.81,4139.63
N7UCLM,5,Pollo 1kg,578.45,2892.27
N9J9TA,2,Pollo 1kg,117.13,234.26
N9J9TA,1,Huevos 12pz,81.46,81.46
N9J9TA,1,Microondas,1960.52,1960.52
N9J9TA,1,Arroz 1kg,40.99,40.99
N9J9TA,2,Refresco 2L,33.63,67.26
N9J9TA,2,Sartén antiadherente,363.02,726.04
N9J9TA,2,Pollo 1kg,125.03,250.06
N9J9TA,2,Sartén antiadherente,337.86,675.71
N9J9TA,3,Arroz 1kg,40.68,122.04
N9J9TA,2,Sartén antiadherente,337.9,675.8
N9J9TA,1,Huevos 12pz,76.64,76.64
N9J9TA,1,Audífonos,1477.75,1477.75
N9S3O7,1,Refresco 2L,34.89,34.89
N9S3O7,3,Refresco 2L,34.34,103.03
N9S3O7,2,Licuadora,777.55,1555.1
N9S3O7,1,Pan Baguette,29.06,29.06
N9S3O7,3,Refresco 2L,33.65,100.94
N9S3O7,3,Sartén antiadherente,339.43,1018.29
N9S3O7,1,Microondas,1901.52,1901.52
N9S3O7,2,Refresco 2L,34.91,69.81
N9S3O7,3,Pan Baguette,29.39,88.18
N9S3O7,2,Arroz 1kg,40.71,81.42
N9S3O7,1,Leche 1L,23.93,23.93
N9S3O7,2,Refresco 2L,34.16,68.32
N9S3O7,1,Sartén antiadherente,332.78,332.78
NANU9Q,3,Arroz 1kg,38.71,116.12
NANU9Q,2,Huevos 12pz,81.8,163.59
NANU9Q,2,Licuadora,776.14,1552.29
NANU9Q,2,Audífonos,1439.26,2878.52
NANU9Q,3,Refresco 2L,35.47,106.41
NANU9Q,2,Arroz 1kg,39.96,79.92
NANU9Q,3,Refresco 2L,34.97,104.9
NANU9Q,1,Detergente 2kg,88.49,88.49
NANU9Q,1,Licuadora,786.25,786.25
NANU9Q,1,Sartén antiadherente,345.13,345.13
NCROZ5,2,Arroz 1kg,40.45,80.9
NCROZ5,3,Detergente 2kg,93.18,279.53
NCROZ5,2,Huevos 12pz,81.69,163.38
NCROZ5,1,Audífonos,1489.77,1489.77
NCROZ5,1,Leche 1L,26.13,26.13
NCROZ5,3,Licuadora,777.74,2333.23
NCROZ5,2,Refresco 2L,35.27,70.55
NCROZ5,3,Refresco 2L,34.85,104.54
NCROZ5,3,Huevos 12pz,80.3,240.89
NCROZ5,3,Detergente 2kg,86.66,259.97
NCROZ5,3,Leche 1L,25.65,76.95
NCROZ5,2,Detergente 2kg,93.43,186.85
NCROZ5,2,Pan Baguette,30.31,60.61
NDN5VD,2,Arroz 1kg,41.24,82.49
NDN5VD,1,Detergente 2kg,89.42,89.42
NDN5VD,3,Refresco 2L,34.94,104.82
NDN5VD,1,Audífonos,1481.54,1481.54
NDN5VD,2,Audífonos,1495.47,2990.93
NDN5VD,2,Pollo 1kg,122.16,244.32
NDN5VD,1,Leche 1L,25.3,25.3
NDN5VD,3,Pollo 1kg,120.96,362.89
NDN5VD,2,Leche 1L,24.56,49.11
NDN5VD,2,Arroz 1kg,39.72,79.45
NDN5VD,1,Refresco 2L,36.58,36.58
NDN5VD,3,Pollo 1kg,115.42,346.25
NDN5VD,3,Arroz 1kg,40.78,122.33
NDN5VD,1,Pollo 1kg,117.76,117.76
NFPOXA,3,Refresco 2L,34.3,102.9
NFPOXA,3,Refresco 2L,34.21,102.63
NFPOXA,3,Arroz 1kg,38.55,115.66
NFPOXA,3,Pan Baguette,29.15,87.44
NFPOXA,2,Microondas,2033.46,4066.91
NFPOXA,3,Pan Baguette,28.61,85.83
NFPOXA,2,Pan Baguette,29.08,58.17
NFPOXA,1,Detergente 2kg,90.25,90.25
NFPOXA,1,Pollo 1kg,122.92,122.92
NFPOXA,3,Leche 1L,24.57,73.71
NFPOXA,1,Leche 1L,25.54,25.54
NFPOXA,2,Huevos 12pz,83.43,166.87
NFYUXF,1,Licuadora,811.97,811.97
NFYUXF,1,Refresco 2L,33.53,33.53
NFYUXF,3,Arroz 1kg,40.68,122.04
NFYUXF,3,Refresco 2L,34.61,103.83
NFYUXF,3,Pan Baguette,31.27,93.8
NFYUXF,1,Microondas,1916.71,1916.71
NFYUXF,2,Arroz 1kg,40.3,80.59
NFYUXF,3,Sartén antiadherente,366.67,1100.02
NFYUXF,2,Pan Baguette,30.92,61.84
NFYUXF,2,Detergente 2kg,92.75,185.49
NGTNVU,1,Pan Baguette,28.53,28.53
NGTNVU,5,Leche 1L,25.54,127.72
NGTNVU,1,Sartén antiadherente,332.69,332.69
NGTNVU,3,Licuadora,836.51,2509.52
NGTNVU,2,Sartén antiadherente,361.94,723.87
NGTNVU,2,Refresco 2L,36.38,72.76
NGTNVU,1,Leche 1L,24.05,24.05
NGTNVU,1,Arroz 1kg,40.0,40.0
NGTNVU,1,Leche 1L,25.13,25.13
NGTNVU,1,Audífonos,1523.31,1523.31
NHJMC3,2,Pan Baguette,28.73,57.47
NHJMC3,2,Arroz 1kg,41.11,82.23
NHJMC3,1,Licuadora,790.24,790.24
NHJMC3,1,Sartén antiadherente,350.67,350.67
NHJMC3,1,Pan Baguette,30.98,30.98
NHJMC3,3,Arroz 1kg,38.34,115.03
NHJMC3,2,Pan Baguette,30.4,60.8
NHJMC3,2,Audífonos,1547.45,3094.91
NHJMC3,3,Huevos 12pz,78.57,235.71
NHJMC3,2,Leche 1L,25.62,51.23
NHJMC3,2,Leche 1L,24.39,48.78
NHJMC3,2,Huevos 12pz,81.93,163.86
NHKW8P,2,Leche 1L,25.17,50.34
NHKW8P,1,Audífonos,1573.24,1573.24
NHKW8P,2,Pan Baguette,30.73,61.45
NHKW8P,2,Pan Baguette,30.86,61.71
NHKW8P,1,Licuadora,790.08,790.08
NHKW8P,1,Refresco 2L,35.96,35.96
NHKW8P,6,Huevos 12pz,81.57,489.43
NHKW8P,2,Pan Baguette,29.17,58.35
NHKW8P,3,Arroz 1kg,41.97,125.92
NHKW8P,2,Licuadora,786.34,1572.68
NHKW8P,1,Detergente 2kg,88.91,88.91
NHKW8P,3,Refresco 2L,33.96,101.89
NK4DDR,1,Licuadora,779.98,779.98
NK4DDR,3,Pollo 1kg,117.0,351.01
NK4DDR,3,Refresco 2L,35.42,106.27
NK4DDR,1,Licuadora,764.46,764.46
NK4DDR,2,Pollo 1kg,120.57,241.14
NK4DDR,1,Huevos 12pz,82.12,82.12
NK4DDR,2,Pan Baguette,31.47,62.94
NK4DDR,2,Arroz 1kg,41.8,83.6
NK4DDR,3,Licuadora,826.75,2480.24
NK4DDR,3,Arroz 1kg,39.09,117.28
NK4DDR,2,Huevos 12pz,80.4,160.8
NK4DDR,2,Detergente 2kg,87.76,175.52
NK71EJ,1,Sartén antiadherente,338.7,338.7
NK71EJ,1,Pan Baguette,30.76,30.76
NK71EJ,2,Pan Baguette,30.81,61.62
NK71EJ,1,Audífonos,1560.22,1560.22
NK71EJ,2,Detergente 2kg,87.08,174.15
NK71EJ,1,Arroz 1kg,39.93,39.93
NK71EJ,1,Sartén antiadherente,362.6,362.6
NK71EJ,1,Leche 1L,25.09,25.09
NK71EJ,2,Huevos 12pz,79.36,158.72
NK71EJ,2,Refresco 2L,33.9,67.81
NK71EJ,3,Refresco 2L,34.31,102.94
NK71EJ,2,Pan Baguette,30.59,61.19
NNR4IH,1,Microondas,1943.44,1943.44
NNR4IH,2,Leche 1L,24.04,48.09
NNR4IH,3,Arroz 1kg,40.04,120.12
NNR4IH,3,Pollo 1kg,122.16,366.49
NNR4IH,2,Sartén antiadherente,344.6,689.2
NNR4IH,1,Detergente 2kg,89.1,89.1
NNR4IH,1,Audífonos,1475.27,1475.27
NNR4IH,1,Refresco 2L,34.71,34.71
NNR4IH,1,Refresco 2L,34.55,34.55
NNR4IH,3,Huevos 12pz,81.39,244.17
NNR4IH,1,Pollo 1kg,119.95,119.95
NPX2OJ,2,Sartén antiadherente,346.87,693.74
NPX2OJ,3,Arroz 1kg,41.79,125.36
NPX2OJ,3,Leche 1L,25.51,76.54
NPX2OJ,2,Detergente 2kg,91.11,182.22
NPX2OJ,2,Audífonos,1486.94,2973.89
NPX2OJ,3,Pan Baguette,30.08,90.23
NPX2OJ,1,Refresco 2L,34.88,34.88
NPX2OJ,1,Huevos 12pz,81.66,81.66
NPX2OJ,1,Pan Baguette,31.02,31.02
NPX2OJ,3,Detergente 2kg,87.77,263.31
NSR63W,2,Arroz 1kg,40.19,80.37
NSR63W,2,Leche 1L,24.6,49.2
NSR63W,3,Pan Baguette,31.02,93.06
NSR63W,3,Pan Baguette,31.5,94.49
NSR63W,1,Microondas,1985.03,1985.03
NSR63W,3,Pan Baguette,29.47,88.42
NSR63W,1,Arroz 1kg,40.9,40.9
NSR63W,3,Pollo 1kg,120.55,361.64
NSR63W,1,Refresco 2L,34.63,34.63
NSR63W,2,Huevos 12pz,83.99,167.98
NSR63W,3,Licuadora,829.11,2487.33
NSR8JJ,2,Refresco 2L,35.53,71.06
NSR8JJ,2,Leche 1L,24.21,48.42
NSR8JJ,2,Refresco 2L,35.1,70.19
NSR8JJ,2,Pollo 1kg,125.85,251.7
NSR8JJ,3,Huevos 12pz,77.35,232.04
NSR8JJ,2,Audífonos,1539.26,3078.52
NSR8JJ,3,Refresco 2L,35.01,105.03
NSR8JJ,3,Sartén antiadherente,366.99,1100.98
NSR8JJ,1,Detergente 2kg,92.34,92.34
NSR8JJ,3,Pollo 1kg,120.63,361.89
NVKFLX,2,Licuadora,834.65,1669.31
NVKFLX,1,Pan Baguette,28.54,28.54
NVKFLX,2,Pollo 1kg,121.3,242.6
NVKFLX,3,Huevos 12pz,78.7,236.1
NVKFLX,1,Sartén antiadherente,342.13,342.13
NVKFLX,1,Leche 1L,26.17,26.17
NVKFLX,1,Pan Baguette,29.38,29.38
NVKFLX,1,Refresco 2L,35.37,35.37
NVKFLX,2,Audífonos,1517.01,3034.02
NVKFLX,1,Refresco 2L,35.71,35.71
NVKFLX,1,Pollo 1kg,120.13,120.13
NVSJK5,2,Microondas,3824.68,7649.37
NVSJK5,2,Pollo 1kg,566.23,1132.46
NVXON8,3,Huevos 12pz,82.32,246.96
NVXON8,1,Huevos 12pz,81.56,81.56
NVXON8,1,Pan Baguette,28.85,28.85
NVXON8,1,Licuadora,762.31,762.31
NVXON8,1,Pollo 1kg,125.12,125.12
NVXON8,2,Detergente 2kg,86.85,173.71
NVXON8,2,Refresco 2L,36.54,73.08
NVXON8,2,Detergente 2kg,89.03,178.05
NVXON8,2,Pan Baguette,30.06,60.13
NVXON8,3,Arroz 1kg,40.88,122.64
NVXON8,1,Detergente 2kg,91.28,91.28
NVXON8,3,Licuadora,823.66,2470.97
NVXON8,1,Licuadora,826.64,826.64
NW3QQ2,1,Sartén antiadherente,335.36,335.36
NW3QQ2,1,Huevos 12pz,76.41,76.41
NW3QQ2,2,Audífonos,1480.14,2960.28
NW3QQ2,2,Refresco 2L,34.01,68.02
NW3QQ2,2,Refresco 2L,35.75,71.51
NW3QQ2,1,Audífonos,1478.92,1478.92
NW3QQ2,1,Detergente 2kg,94.41,94.41
NW3QQ2,1,Refresco 2L,34.25,34.25
NW3QQ2,1,Huevos 12pz,80.72,80.72
NW3QQ2,2,Huevos 12pz,81.11,162.21
NW3QQ2,2,Huevos 12pz,83.37,166.74
NW3QQ2,2,Refresco 2L,35.76,71.52
NWE737,2,Huevos 12pz,83.3,166.6
NWE737,1,Huevos 12pz,81.75,81.75
NWE737,3,Refresco 2L,33.5,100.49
NWE737,1,Microondas,2061.51,2061.51
NWE737,1,Microondas,1946.3,1946.3
NWE737,1,Licuadora,791.89,791.89
NWE737,1,Detergente 2kg,90.27,90.27
NWE737,3,Arroz 1kg,38.81,116.43
NWE737,3,Detergente 2kg,87.21,261.62
NWE737,2,Huevos 12pz,79.03,158.07
NWE737,3,Leche 1L,24.69,74.07
NWE737,3,Arroz 1kg,41.43,124.29
NWE737,1,Arroz 1kg,38.42,38.42
NXDFIZ,3,Pollo 1kg,121.09,363.28
NXDFIZ,1,Huevos 12pz,76.89,76.89
NXDFIZ,2,Pollo 1kg,117.17,234.35
NXDFIZ,3,Detergente 2kg,86.42,259.26
NXDFIZ,2,Arroz 1kg,41.63,83.26
NXDFIZ,3,Huevos 12pz,76.3,228.89
NXDFIZ,2,Pollo 1kg,119.69,239.39
NXDFIZ,3,Leche 1L,25.47,76.4
NXDFIZ,1,Microondas,1943.38,1943.38
NXDFIZ,3,Pan Baguette,28.79,86.37
NXDFIZ,1,Refresco 2L,36.32,36.32
NXHV3X,1,Arroz 1kg,39.84,39.84
NXHV3X,2,Leche 1L,24.47,48.94
NXHV3X,2,Arroz 1kg,40.55,81.11
NXHV3X,3,Licuadora,813.39,2440.17
NXHV3X,2,Leche 1L,24.82,49.65
NXHV3X,2,Refresco 2L,35.2,70.4
NXHV3X,2,Refresco 2L,34.76,69.53
NXHV3X,1,Detergente 2kg,92.51,92.51
NXHV3X,2,Pan Baguette,30.28,60.56
NXHV3X,2,Refresco 2L,36.74,73.47
NXHV3X,2,Licuadora,826.79,1653.59
NYD4MS,1,Refresco 2L,36.51,36.51
NYD4MS,2,Sartén antiadherente,345.28,690.56
NYD4MS,2,Licuadora,808.86,1617.73
NYD4MS,1,Pan Baguette,31.04,31.04
NYD4MS,2,Sartén antiadherente,359.67,719.34
NYD4MS,3,Pollo 1kg,123.22,369.66
NYD4MS,1,Refresco 2L,34.89,34.89
NYD4MS,2,Sartén antiadherente,345.78,691.57
NYD4MS,2,Huevos 12pz,80.17,160.33
NYD4MS,3,Refresco 2L,36.04,108.13
NYD4MS,1,Arroz 1kg,40.46,40.46
NZAZP8,2,Detergente 2kg,91.09,182.19
NZAZP8,3,Audífonos,1568.77,4706.31
NZAZP8,2,Arroz 1kg,39.21,78.42
NZAZP8,1,Pollo 1kg,125.75,125.75
NZAZP8,3,Huevos 12pz,79.36,238.07
NZAZP8,2,Pollo 1kg,121.72,243.45
NZAZP8,3,Arroz 1kg,41.33,123.98
NZAZP8,3,Pollo 1kg,119.91,359.72
NZAZP8,1,Pollo 1kg,122.29,122.29
NZAZP8,1,Refresco 2L,35.27,35.27
NZAZP8,3,Refresco 2L,36.45,109.34
NZSR8Y,2,Sartén antiadherente,343.08,686.17
NZSR8Y,1,Pan Baguette,29.62,29.62
NZSR8Y,1,Audífonos,1448.27,1448.27
NZSR8Y,2,Sartén antiadherente,356.16,712.33
NZSR8Y,2,Refresco 2L,33.28,66.56
NZSR8Y,3,Leche 1L,24.62,73.85
NZSR8Y,3,Refresco 2L,36.46,109.37
NZSR8Y,3,Huevos 12pz,83.74,251.22
NZSR8Y,2,Pollo 1kg,121.18,242.36
NZSR8Y,2,Licuadora,803.68,1607.36
NZSR8Y,2,Refresco 2L,33.45,66.9
O3OSF5,3,Pan Baguette,30.43,91.3
O3OSF5,1,Pollo 1kg,125.02,125.02
O3OSF5,2,Leche 1L,25.94,51.88
O3OSF5,2,Arroz 1kg,40.61,81.22
O3OSF5,2,Arroz 1kg,38.09,76.17
O3OSF5,1,Arroz 1kg,40.39,40.39
O3OSF5,2,Pollo 1kg,115.43,230.87
O3OSF5,3,Sartén antiadherente,333.17,999.5
O3OSF5,3,Detergente 2kg,87.74,263.23
O3OSF5,1,Detergente 2kg,94.48,94.48
O3OSF5,3,Arroz 1kg,41.44,124.31
O3OSF5,1,Microondas,1978.15,1978.15
O3OSF5,1,Sartén antiadherente,334.7,334.7
O3OSF5,1,Refresco 2L,34.23,34.23
O3OSF5,3,Refresco 2L,33.67,101.0
O5NL8X,5,Pollo 1kg,123.14,615.72
O5NL8X,4,Arroz 1kg,39.44,157.75
O5NL8X,1,Celular básico,4987.43,4987.43
O5NL8X,4,Huevos 12pz,83.84,335.37
O6WQ52,1,Sartén antiadherente,351.58,351.58
O6WQ52,1,Huevos 12pz,80.18,80.18
O6WQ52,3,Arroz 1kg,41.58,124.74
O6WQ52,1,Huevos 12pz,81.84,81.84
O6WQ52,3,Licuadora,805.61,2416.84
O6WQ52,3,Leche 1L,24.22,72.66
O6WQ52,1,Sartén antiadherente,361.15,361.15
